bNum,geneName,replicate,genotype,time,intensity,batch
b4686,NA,C,wt,120,350.220516566549,long
b4686,NA,C,wt,180,317.46620400186885,long
b4686,NA,C,wt,240,350.94660472265025,long
b4686,NA,C,wt,300,550.6014806620482,long
b4686,NA,D,wt,0,460.9184501261256,long
b4686,NA,D,wt,90,112.42569501720648,long
b4686,NA,D,wt,120,215.91649006840908,long
b4686,NA,D,wt,180,216.40427628179677,long
b4686,NA,D,wt,240,314.10460753622857,long
b4686,NA,D,wt,300,214.81194705401327,long
b4686,NA,E,wt,0,672.7728568612628,short
b4686,NA,E,wt,30,270.0998797118239,short
b4686,NA,E,wt,60,237.98699869406454,short
b4686,NA,E,wt,90,196.87831095340712,short
b4686,NA,E,wt,120,171.73233093105722,short
b4686,NA,E,wt,150,344.7441837317059,short
b4686,NA,F,wt,0,1629.4891594203602,short
b4686,NA,F,wt,30,434.9353135973843,short
b4686,NA,F,wt,60,322.5709912101626,short
b4686,NA,F,wt,90,105.40239612876938,short
b4686,NA,F,wt,120,160.24085574074107,short
b4686,NA,F,wt,150,183.60190735484423,short
b4686,NA,G,wt,0,950.8983818891629,short
b4686,NA,G,wt,30,375.42155028921553,short
b4686,NA,G,wt,60,270.57159021186,short
b4686,NA,G,wt,90,159.51725627242084,short
b4686,NA,G,wt,120,259.6935111181082,short
b4686,NA,G,wt,150,211.7274568518735,short
b4687,NA,A,wt,0,78.9283558451757,long
b4687,NA,A,wt,90,72.86643282191213,long
b4687,NA,A,wt,120,84.66992702307094,long
b4687,NA,A,wt,180,62.759379781521424,long
b4687,NA,A,wt,240,79.3569385799897,long
b4687,NA,A,wt,300,89.16813433302438,long
b4687,NA,B,wt,0,67.76431666939207,long
b4687,NA,B,wt,90,69.8184190641572,long
b4687,NA,B,wt,120,74.12651202293235,long
b4687,NA,B,wt,180,59.2203192393869,long
b4687,NA,B,wt,240,56.588307523758345,long
b4687,NA,B,wt,300,56.08337049462284,long
b4687,NA,C,wt,0,98.07208003713693,long
b4687,NA,C,wt,90,90.75854943128643,long
b4687,NA,C,wt,120,57.71509907860571,long
b4687,NA,C,wt,180,67.37671477125807,long
b4687,NA,C,wt,240,56.66019639233406,long
b4687,NA,C,wt,300,58.65142405947216,long
b4687,NA,D,wt,0,70.36335841632125,long
b4687,NA,D,wt,90,78.67655367756932,long
b4687,NA,D,wt,120,77.41338964757782,long
b4687,NA,D,wt,180,76.44411074351133,long
b4687,NA,D,wt,240,73.3559694148709,long
b4687,NA,D,wt,300,57.23444665946457,long
b4687,NA,E,wt,0,97.8555094239451,short
b4687,NA,E,wt,30,70.8434909311641,short
b4687,NA,E,wt,60,58.06428937335678,short
b4687,NA,E,wt,90,113.07604147703704,short
b4687,NA,E,wt,120,99.49107131303289,short
b4687,NA,E,wt,150,119.74206705018383,short
b4687,NA,F,wt,0,89.57497831546026,short
b4687,NA,F,wt,30,51.05077511081743,short
b4687,NA,F,wt,60,48.29387479057865,short
b4687,NA,F,wt,90,42.95778424573198,short
b4687,NA,F,wt,120,31.333379221063513,short
b4687,NA,F,wt,150,71.42581102436134,short
b4687,NA,G,wt,0,50.611344622984035,short
b4687,NA,G,wt,30,72.47496161455189,short
b4687,NA,G,wt,60,51.285485066352045,short
b4687,NA,G,wt,90,72.04476524885507,short
b4687,NA,G,wt,120,102.51454495702616,short
b4687,NA,G,wt,150,89.99997072290526,short
b4688,NA,A,wt,0,50.15303531663274,long
b4688,NA,A,wt,90,79.51378074439782,long
b4688,NA,A,wt,120,62.146813543511385,long
b4688,NA,A,wt,180,54.954548358880885,long
b4688,NA,A,wt,240,37.93571951478696,long
b4688,NA,A,wt,300,68.5175189843466,long
b4688,NA,B,wt,0,77.1067037844298,long
b4688,NA,B,wt,90,69.98934729915358,long
b4688,NA,B,wt,120,69.5566068268308,long
b4688,NA,B,wt,180,70.00757068876227,long
b4688,NA,B,wt,240,74.74734076358038,long
b4688,NA,B,wt,300,36.16330834175028,long
b4688,NA,C,wt,0,81.85720121742055,long
b4688,NA,C,wt,90,90.5307290542826,long
b4688,NA,C,wt,120,70.9998110790153,long
b4688,NA,C,wt,180,78.17730542432764,long
b4688,NA,C,wt,240,62.01732188801427,long
b4688,NA,C,wt,300,58.384334859528394,long
b4688,NA,D,wt,0,79.28877247605314,long
b4688,NA,D,wt,90,66.06669717789835,long
b4688,NA,D,wt,120,77.89587225135237,long
b4688,NA,D,wt,180,67.99599537669664,long
b4688,NA,D,wt,240,48.32654600721733,long
b4688,NA,D,wt,300,52.38124109597871,long
b4688,NA,E,wt,0,61.361203289102924,short
b4688,NA,E,wt,30,70.96238484968,short
b4688,NA,E,wt,60,75.4880488705978,short
b4688,NA,E,wt,90,59.885875773408166,short
b4688,NA,E,wt,120,52.15562373930114,short
b4688,NA,E,wt,150,92.30061412121847,short
b4688,NA,F,wt,0,51.87397599596141,short
b4688,NA,F,wt,30,66.51329042131896,short
b4688,NA,F,wt,60,90.25663189369034,short
b4688,NA,F,wt,90,137.42488769898455,short
b4688,NA,F,wt,120,80.77263733225318,short
b4688,NA,F,wt,150,51.0144295651974,short
b4688,NA,G,wt,0,47.42163911588038,short
b4688,NA,G,wt,30,83.1784759825687,short
b4688,NA,G,wt,60,92.52489587063808,short
b4688,NA,G,wt,90,69.13314504219152,short
b4688,NA,G,wt,120,57.06254897517348,short
b4688,NA,G,wt,150,81.84336448018503,short
b4689,NA,A,wt,0,6.521543209537518,long
b4689,NA,A,wt,90,6.521543209537518,long
b4689,NA,A,wt,120,6.521543209537518,long
b4689,NA,A,wt,180,6.521543209537518,long
b4689,NA,A,wt,240,6.521543209537518,long
b4689,NA,A,wt,300,6.521543209537518,long
b4689,NA,B,wt,0,6.521543209537518,long
b4689,NA,B,wt,90,6.521543209537518,long
b4689,NA,B,wt,120,6.521543209537518,long
b4689,NA,B,wt,180,6.521543209537518,long
b4689,NA,B,wt,240,6.521543209537518,long
b4689,NA,B,wt,300,6.521543209537518,long
b4689,NA,C,wt,0,6.521543209537518,long
b4689,NA,C,wt,90,6.521543209537518,long
b4689,NA,C,wt,120,6.521543209537518,long
b4689,NA,C,wt,180,6.521543209537518,long
b4689,NA,C,wt,240,6.521543209537518,long
b4689,NA,C,wt,300,6.521543209537518,long
b4689,NA,D,wt,0,6.521543209537518,long
b4689,NA,D,wt,90,6.521543209537518,long
b4689,NA,D,wt,120,6.521543209537518,long
b4689,NA,D,wt,180,6.521543209537518,long
b4689,NA,D,wt,240,6.521543209537518,long
b4689,NA,D,wt,300,6.521543209537518,long
b4689,NA,E,wt,0,6.52154320953751,short
b4689,NA,E,wt,30,6.52154320953751,short
b4689,NA,E,wt,60,6.52154320953751,short
b4689,NA,E,wt,90,6.52154320953751,short
b4689,NA,E,wt,120,6.52154320953751,short
b4689,NA,E,wt,150,6.52154320953751,short
b4689,NA,F,wt,0,6.52154320953751,short
b4689,NA,F,wt,30,6.52154320953751,short
b4689,NA,F,wt,60,6.52154320953751,short
b4689,NA,F,wt,90,6.52154320953751,short
b4689,NA,F,wt,120,6.52154320953751,short
b4689,NA,F,wt,150,6.52154320953751,short
b4689,NA,G,wt,0,6.52154320953751,short
b4689,NA,G,wt,30,6.52154320953751,short
b4689,NA,G,wt,60,6.52154320953751,short
b4689,NA,G,wt,90,6.52154320953751,short
b4689,NA,G,wt,120,6.52154320953751,short
b4689,NA,G,wt,150,6.52154320953751,short
b4690,NA,A,wt,0,11.506062726841725,long
b4690,NA,A,wt,90,10.038396524707222,long
b4690,NA,A,wt,120,9.697417368825494,long
b4690,NA,A,wt,180,17.516399743871283,long
b4690,NA,A,wt,240,9.41751288136328,long
b4690,NA,A,wt,300,13.836946795282989,long
b4690,NA,B,wt,0,14.589613680549995,long
b4690,NA,B,wt,90,9.818885141040305,long
b4690,NA,B,wt,120,11.9618876663725,long
b4690,NA,B,wt,180,9.645966341807975,long
b4690,NA,B,wt,240,13.378663079908554,long
b4690,NA,B,wt,300,15.546642139609444,long
b4690,NA,C,wt,0,10.922554042417632,long
b4690,NA,C,wt,90,18.575477926117614,long
b4690,NA,C,wt,120,16.232168056098608,long
b4690,NA,C,wt,180,11.71599358493587,long
b4690,NA,C,wt,240,20.027918092812605,long
b4690,NA,C,wt,300,25.35711587243161,long
b4690,NA,D,wt,0,13.599484775112426,long
b4690,NA,D,wt,90,13.263879047602032,long
b4690,NA,D,wt,120,20.441107089711398,long
b4690,NA,D,wt,180,17.194835801921215,long
b4690,NA,D,wt,240,13.749862322904404,long
b4690,NA,D,wt,300,17.166653470975564,long
b4690,NA,E,wt,0,15.304164880785516,short
b4690,NA,E,wt,30,13.630025897089396,short
b4690,NA,E,wt,60,24.07619261634121,short
b4690,NA,E,wt,90,6.6242447045790005,short
b4690,NA,E,wt,120,12.397979199882036,short
b4690,NA,E,wt,150,11.06706936211971,short
b4690,NA,F,wt,0,12.954296333747054,short
b4690,NA,F,wt,30,18.518758115577228,short
b4690,NA,F,wt,60,18.119932051991743,short
b4690,NA,F,wt,90,6.6242447045790005,short
b4690,NA,F,wt,120,12.255638810122957,short
b4690,NA,F,wt,150,19.189993128665716,short
b4690,NA,G,wt,0,20.09941289339131,short
b4690,NA,G,wt,30,6.6242447045790005,short
b4690,NA,G,wt,60,20.994369084439697,short
b4690,NA,G,wt,90,14.095697420622043,short
b4690,NA,G,wt,120,18.14786488615942,short
b4690,NA,G,wt,150,14.824773459615876,short
b4691,NA,A,wt,0,192.7213543169318,long
b4691,NA,A,wt,90,131.0814323813929,long
b4691,NA,A,wt,120,97.70458872140813,long
b4691,NA,A,wt,180,89.38074747375886,long
b4691,NA,A,wt,240,119.28512530129518,long
b4691,NA,A,wt,300,108.28288455224796,long
b4691,NA,B,wt,0,124.81436148096564,long
b4691,NA,B,wt,90,115.7863568666063,long
b4691,NA,B,wt,120,91.88846523415708,long
b4691,NA,B,wt,180,81.10165004969923,long
b4691,NA,B,wt,240,69.55109379304592,long
b4691,NA,B,wt,300,126.40405156325652,long
b4691,NA,C,wt,0,115.9738397145178,long
b4691,NA,C,wt,90,122.10262376347933,long
b4691,NA,C,wt,120,93.39331036469636,long
b4691,NA,C,wt,180,110.95798496105533,long
b4691,NA,C,wt,240,96.80113929694603,long
b4691,NA,C,wt,300,107.43937519243148,long
b4691,NA,D,wt,0,152.84534289345038,long
b4691,NA,D,wt,90,144.77935321845465,long
b4691,NA,D,wt,120,132.4537333897947,long
b4691,NA,D,wt,180,102.73655280688473,long
b4691,NA,D,wt,240,140.19851878798585,long
b4691,NA,D,wt,300,130.13613396599436,long
b4691,NA,E,wt,0,132.68807308140939,short
b4691,NA,E,wt,30,188.2601232206087,short
b4691,NA,E,wt,60,173.02556123712145,short
b4691,NA,E,wt,90,119.33806541755838,short
b4691,NA,E,wt,120,103.53051599958654,short
b4691,NA,E,wt,150,145.86970748630284,short
b4691,NA,F,wt,0,200.39964158464323,short
b4691,NA,F,wt,30,148.17814713541912,short
b4691,NA,F,wt,60,131.86407159799805,short
b4691,NA,F,wt,90,12.567714939414772,short
b4691,NA,F,wt,120,92.15103366157084,short
b4691,NA,F,wt,150,49.246862765790695,short
b4691,NA,G,wt,0,164.14798630184362,short
b4691,NA,G,wt,30,242.17533483216707,short
b4691,NA,G,wt,60,188.85642279877217,short
b4691,NA,G,wt,90,212.22921819755246,short
b4691,NA,G,wt,120,204.83876199919774,short
b4691,NA,G,wt,150,184.35553070764104,short
b4698,NA,A,wt,0,367.5872932546514,long
b4698,NA,A,wt,90,370.5937170485495,long
b4698,NA,A,wt,120,247.70234230974611,long
b4698,NA,A,wt,180,223.985800905378,long
b4698,NA,A,wt,240,343.2063936718353,long
b4698,NA,A,wt,300,275.0649351155281,long
b4698,NA,B,wt,0,342.5107900501916,long
b4698,NA,B,wt,90,297.5615982508129,long
b4698,NA,B,wt,120,345.83156968416915,long
b4698,NA,B,wt,180,267.2115155589418,long
b4698,NA,B,wt,240,326.48559793105477,long
b4698,NA,B,wt,300,512.0086134784087,long
b4698,NA,C,wt,0,647.7406611634235,long
b4698,NA,C,wt,90,767.8022287278701,long
b4698,NA,C,wt,120,571.3286694182857,long
b4698,NA,C,wt,180,596.9235570753565,long
b4698,NA,C,wt,240,869.2519872486113,long
b4698,NA,C,wt,300,450.3990197085323,long
b4698,NA,D,wt,0,663.563924499601,long
b4698,NA,D,wt,90,650.8593511446692,long
b4698,NA,D,wt,120,711.9995137019874,long
b4698,NA,D,wt,180,425.099774392813,long
b4698,NA,D,wt,240,718.2140573305852,long
b4698,NA,D,wt,300,494.35351278322406,long
b4698,NA,E,wt,0,440.3836584476475,short
b4698,NA,E,wt,30,336.8216363698744,short
b4698,NA,E,wt,60,292.82188221754166,short
b4698,NA,E,wt,90,178.6427073180897,short
b4698,NA,E,wt,120,395.6517266473185,short
b4698,NA,E,wt,150,561.5261651017291,short
b4698,NA,F,wt,0,204.39040362796212,short
b4698,NA,F,wt,30,404.37988267168004,short
b4698,NA,F,wt,60,504.2286653064684,short
b4698,NA,F,wt,90,389.43110638895246,short
b4698,NA,F,wt,120,605.1098583857935,short
b4698,NA,F,wt,150,172.08086057854734,short
b4698,NA,G,wt,0,474.74565819319633,short
b4698,NA,G,wt,30,415.42622779189145,short
b4698,NA,G,wt,60,362.3180506238944,short
b4698,NA,G,wt,90,590.0889768159301,short
b4698,NA,G,wt,120,920.0684741466475,short
b4698,NA,G,wt,150,407.59799641935666,short
b4699,NA,A,wt,0,33.79271615982591,long
b4699,NA,A,wt,90,71.24815103216623,long
b4699,NA,A,wt,120,79.01932344869314,long
b4699,NA,A,wt,180,80.35551398794165,long
b4699,NA,A,wt,240,93.29506963018224,long
b4699,NA,A,wt,300,123.2002369047878,long
b4699,NA,B,wt,0,26.491035192431447,long
b4699,NA,B,wt,90,52.80522455560778,long
b4699,NA,B,wt,120,52.3544999006739,long
b4699,NA,B,wt,180,68.03315064798467,long
b4699,NA,B,wt,240,72.02583578163822,long
b4699,NA,B,wt,300,89.48422855820965,long
b4699,NA,C,wt,0,52.23636374166827,long
b4699,NA,C,wt,90,55.10618234194086,long
b4699,NA,C,wt,120,49.50952273912723,long
b4699,NA,C,wt,180,74.97870050979246,long
b4699,NA,C,wt,240,62.068904000789416,long
b4699,NA,C,wt,300,99.82242517166814,long
b4699,NA,D,wt,0,53.76670527086711,long
b4699,NA,D,wt,90,70.07005639519053,long
b4699,NA,D,wt,120,76.33082758167612,long
b4699,NA,D,wt,180,60.3847533895873,long
b4699,NA,D,wt,240,101.8435451743024,long
b4699,NA,D,wt,300,62.99791151497675,long
b4699,NA,E,wt,0,49.69885019430329,short
b4699,NA,E,wt,30,42.005905070780265,short
b4699,NA,E,wt,60,27.709351445215294,short
b4699,NA,E,wt,90,51.766585383629575,short
b4699,NA,E,wt,120,53.01919149363528,short
b4699,NA,E,wt,150,65.52909442429984,short
b4699,NA,F,wt,0,37.600549728348874,short
b4699,NA,F,wt,30,38.384055127903956,short
b4699,NA,F,wt,60,42.63410342080742,short
b4699,NA,F,wt,90,6.228513417635853,short
b4699,NA,F,wt,120,72.74901829461565,short
b4699,NA,F,wt,150,69.92671326967468,short
b4699,NA,G,wt,0,54.21347515230012,short
b4699,NA,G,wt,30,41.31552370511056,short
b4699,NA,G,wt,60,41.79631696129337,short
b4699,NA,G,wt,90,45.110093393927905,short
b4699,NA,G,wt,120,159.4497706675155,short
b4699,NA,G,wt,150,63.885733602482034,short
b4701,NA,A,wt,0,6.518894754246902,long
b4701,NA,A,wt,90,18.71025494051109,long
b4701,NA,A,wt,120,21.147440189367224,long
b4701,NA,A,wt,180,10.623542577044821,long
b4701,NA,A,wt,240,12.55952203643378,long
b4701,NA,A,wt,300,11.292750291226092,long
b4701,NA,B,wt,0,11.049584385280296,long
b4701,NA,B,wt,90,14.977652995579467,long
b4701,NA,B,wt,120,15.511062840367991,long
b4701,NA,B,wt,180,14.484406234687274,long
b4701,NA,B,wt,240,15.127979674476784,long
b4701,NA,B,wt,300,14.44803872337026,long
b4701,NA,C,wt,0,22.44986663394539,long
b4701,NA,C,wt,90,29.92261768763581,long
b4701,NA,C,wt,120,17.07218572356646,long
b4701,NA,C,wt,180,15.080355711162623,long
b4701,NA,C,wt,240,10.58912685412646,long
b4701,NA,C,wt,300,12.513546387470374,long
b4701,NA,D,wt,0,17.68996544968424,long
b4701,NA,D,wt,90,14.38575048192169,long
b4701,NA,D,wt,120,13.567145027311986,long
b4701,NA,D,wt,180,18.06792133433537,long
b4701,NA,D,wt,240,13.960723770656319,long
b4701,NA,D,wt,300,12.830274507700938,long
b4701,NA,E,wt,0,10.860898825929768,short
b4701,NA,E,wt,30,22.284641688580784,short
b4701,NA,E,wt,60,29.024766815141994,short
b4701,NA,E,wt,90,26.71340291123629,short
b4701,NA,E,wt,120,12.210721297911359,short
b4701,NA,E,wt,150,19.667181222189416,short
b4701,NA,F,wt,0,12.758635870549393,short
b4701,NA,F,wt,30,14.30540594322605,short
b4701,NA,F,wt,60,22.13969593150065,short
b4701,NA,F,wt,90,6.524192740825776,short
b4701,NA,F,wt,120,18.37780028239585,short
b4701,NA,F,wt,150,16.555182157614052,short
b4701,NA,G,wt,0,16.38184497402063,short
b4701,NA,G,wt,30,14.39695763841507,short
b4701,NA,G,wt,60,23.572103656998134,short
b4701,NA,G,wt,90,19.43977247916274,short
b4701,NA,G,wt,120,19.515454468947574,short
b4701,NA,G,wt,150,13.460291256090915,short
b4702,NA,A,wt,0,735.8050999110175,long
b4702,NA,A,wt,90,589.2327936741589,long
b4702,NA,A,wt,120,519.6076702142741,long
b4702,NA,A,wt,180,532.3241890526143,long
b4702,NA,A,wt,240,561.1516860824728,long
b4702,NA,A,wt,300,513.0154262958359,long
b4702,NA,B,wt,0,652.6091082402799,long
b4702,NA,B,wt,90,538.9121831063555,long
b4702,NA,B,wt,120,668.0757537036608,long
b4702,NA,B,wt,180,432.61613358685685,long
b4702,NA,B,wt,240,589.8844673578685,long
b4702,NA,B,wt,300,494.29264556780277,long
b4702,NA,C,wt,0,891.6698464150553,long
b4702,NA,C,wt,90,788.5141409123357,long
b4702,NA,C,wt,120,736.365230741295,long
b4702,NA,C,wt,180,660.2026557796714,long
b4702,NA,C,wt,240,782.5814314854018,long
b4702,NA,C,wt,300,728.2696359638524,long
b4702,NA,D,wt,0,785.4375939546488,long
b4702,NA,D,wt,90,645.1685505248031,long
b4702,NA,D,wt,120,811.0109710728417,long
b4702,NA,D,wt,180,611.520260609093,long
b4702,NA,D,wt,240,495.9958538624584,long
b4702,NA,D,wt,300,481.20933053829026,long
b4702,NA,E,wt,0,628.8879744121173,short
b4702,NA,E,wt,30,520.2148432612418,short
b4702,NA,E,wt,60,466.52544125442193,short
b4702,NA,E,wt,90,711.2038816592875,short
b4702,NA,E,wt,120,820.9090936394181,short
b4702,NA,E,wt,150,960.4834965395307,short
b4702,NA,F,wt,0,621.2480574303562,short
b4702,NA,F,wt,30,436.79214333617637,short
b4702,NA,F,wt,60,438.44290050248316,short
b4702,NA,F,wt,90,279.57811120275693,short
b4702,NA,F,wt,120,841.2236475843756,short
b4702,NA,F,wt,150,492.7737300887884,short
b4702,NA,G,wt,0,737.3082518805371,short
b4702,NA,G,wt,30,631.3374059836449,short
b4702,NA,G,wt,60,700.0084131132055,short
b4702,NA,G,wt,90,606.9869958895573,short
b4702,NA,G,wt,120,807.3230850702054,short
b4702,NA,G,wt,150,617.2990703396091,short
b4703,NA,A,wt,0,40.50753724245021,long
b4703,NA,A,wt,90,60.89500134562217,long
b4703,NA,A,wt,120,86.49506370918672,long
b4703,NA,A,wt,180,97.01026082948638,long
b4703,NA,A,wt,240,108.28041719312094,long
b4703,NA,A,wt,300,39.09516761510732,long
b4703,NA,B,wt,0,70.76775478672778,long
b4703,NA,B,wt,90,102.7943303832449,long
b4703,NA,B,wt,120,65.23965500701188,long
b4703,NA,B,wt,180,69.55386962337668,long
b4703,NA,B,wt,240,57.19197269274057,long
b4703,NA,B,wt,300,59.56325912790774,long
b4703,NA,C,wt,0,119.43451243046944,long
b4703,NA,C,wt,90,155.74974492711476,long
b4703,NA,C,wt,120,89.75014868606495,long
b4703,NA,C,wt,180,94.89595496593626,long
b4703,NA,C,wt,240,64.4932207559102,long
b4703,NA,C,wt,300,53.212711194723646,long
b4703,NA,D,wt,0,59.35182063301939,long
b4703,NA,D,wt,90,174.0704505087498,long
b4703,NA,D,wt,120,120.85305868891903,long
b4703,NA,D,wt,180,110.67940518394465,long
b4703,NA,D,wt,240,104.79477949307784,long
b4703,NA,D,wt,300,93.08550726167184,long
b4703,NA,E,wt,0,45.22247584160603,short
b4703,NA,E,wt,30,127.7881323658568,short
b4703,NA,E,wt,60,115.61780689933795,short
b4703,NA,E,wt,90,95.39783175620649,short
b4703,NA,E,wt,120,114.78446046666757,short
b4703,NA,E,wt,150,114.27190000363406,short
b4703,NA,F,wt,0,210.73418196205392,short
b4703,NA,F,wt,30,209.226329507306,short
b4703,NA,F,wt,60,222.67584871476456,short
b4703,NA,F,wt,90,166.1944680473519,short
b4703,NA,F,wt,120,238.80033211144723,short
b4703,NA,F,wt,150,257.2008898498808,short
b4703,NA,G,wt,0,39.766048976156966,short
b4703,NA,G,wt,30,168.2315260811317,short
b4703,NA,G,wt,60,192.65123155715835,short
b4703,NA,G,wt,90,159.26018680000928,short
b4703,NA,G,wt,120,70.64215196645372,short
b4703,NA,G,wt,150,98.49285286672013,short
b4704,NA,A,wt,0,6.40251068029798,long
b4704,NA,A,wt,90,6.40251068029798,long
b4704,NA,A,wt,120,6.40251068029798,long
b4704,NA,A,wt,180,6.40251068029798,long
b4704,NA,A,wt,240,9.391222919638153,long
b4704,NA,A,wt,300,11.09113692967818,long
b4704,NA,B,wt,0,9.318114698862704,long
b4704,NA,B,wt,90,6.40251068029798,long
b4704,NA,B,wt,120,6.40251068029798,long
b4704,NA,B,wt,180,9.619038628607834,long
b4704,NA,B,wt,240,9.843655057076232,long
b4704,NA,B,wt,300,9.6062482410156,long
b4704,NA,C,wt,0,8.3703505830186,long
b4704,NA,C,wt,90,14.135182338522304,long
b4704,NA,C,wt,120,8.442326288547607,long
b4704,NA,C,wt,180,6.40251068029798,long
b4704,NA,C,wt,240,6.40251068029798,long
b4704,NA,C,wt,300,6.40251068029798,long
b4704,NA,D,wt,0,6.40251068029798,long
b4704,NA,D,wt,90,8.906959819520205,long
b4704,NA,D,wt,120,6.40251068029798,long
b4704,NA,D,wt,180,8.500689590918066,long
b4704,NA,D,wt,240,14.529056608197743,long
b4704,NA,D,wt,300,20.56968903767486,long
b4704,NA,E,wt,0,6.642788736728113,short
b4704,NA,E,wt,30,6.642788736728113,short
b4704,NA,E,wt,60,6.642788736728113,short
b4704,NA,E,wt,90,6.642788736728113,short
b4704,NA,E,wt,120,6.642788736728113,short
b4704,NA,E,wt,150,6.642788736728113,short
b4704,NA,F,wt,0,6.642788736728113,short
b4704,NA,F,wt,30,9.688852299870456,short
b4704,NA,F,wt,60,6.642788736728113,short
b4704,NA,F,wt,90,6.642788736728113,short
b4704,NA,F,wt,120,6.642788736728113,short
b4704,NA,F,wt,150,16.856120280278763,short
b4704,NA,G,wt,0,6.642788736728113,short
b4704,NA,G,wt,30,6.642788736728113,short
b4704,NA,G,wt,60,6.642788736728113,short
b4704,NA,G,wt,90,9.370990985806262,short
b4704,NA,G,wt,120,10.583926422540701,short
b4704,NA,G,wt,150,6.642788736728113,short
b4705,NA,A,wt,0,6.521543209537518,long
b4705,NA,A,wt,90,6.521543209537518,long
b4705,NA,A,wt,120,6.521543209537518,long
b4705,NA,A,wt,180,6.521543209537518,long
b4705,NA,A,wt,240,6.521543209537518,long
b4705,NA,A,wt,300,6.521543209537518,long
b4705,NA,B,wt,0,6.521543209537518,long
b4705,NA,B,wt,90,6.521543209537518,long
b4705,NA,B,wt,120,6.521543209537518,long
b4705,NA,B,wt,180,6.521543209537518,long
b4705,NA,B,wt,240,6.521543209537518,long
b4705,NA,B,wt,300,6.521543209537518,long
b4705,NA,C,wt,0,6.521543209537518,long
b4705,NA,C,wt,90,6.521543209537518,long
b4705,NA,C,wt,120,6.521543209537518,long
b4705,NA,C,wt,180,6.521543209537518,long
b4705,NA,C,wt,240,6.521543209537518,long
b4705,NA,C,wt,300,6.521543209537518,long
b4705,NA,D,wt,0,6.521543209537518,long
b4705,NA,D,wt,90,6.521543209537518,long
b4705,NA,D,wt,120,6.521543209537518,long
b4705,NA,D,wt,180,6.521543209537518,long
b4705,NA,D,wt,240,6.521543209537518,long
b4705,NA,D,wt,300,6.521543209537518,long
b4705,NA,E,wt,0,6.52154320953751,short
b4705,NA,E,wt,30,6.52154320953751,short
b4705,NA,E,wt,60,6.52154320953751,short
b4705,NA,E,wt,90,6.52154320953751,short
b4705,NA,E,wt,120,6.52154320953751,short
b4705,NA,E,wt,150,6.52154320953751,short
b4705,NA,F,wt,0,6.52154320953751,short
b4705,NA,F,wt,30,6.52154320953751,short
b4705,NA,F,wt,60,6.52154320953751,short
b4705,NA,F,wt,90,6.52154320953751,short
b4705,NA,F,wt,120,6.52154320953751,short
b4705,NA,F,wt,150,6.52154320953751,short
b4705,NA,G,wt,0,6.52154320953751,short
b4705,NA,G,wt,30,6.52154320953751,short
b4705,NA,G,wt,60,6.52154320953751,short
b4705,NA,G,wt,90,6.52154320953751,short
b4705,NA,G,wt,120,6.52154320953751,short
b4705,NA,G,wt,150,6.52154320953751,short
b4706,NA,A,wt,0,6.521543209537518,long
b4706,NA,A,wt,90,6.521543209537518,long
b4706,NA,A,wt,120,6.521543209537518,long
b4706,NA,A,wt,180,6.521543209537518,long
b4706,NA,A,wt,240,6.521543209537518,long
b4706,NA,A,wt,300,6.521543209537518,long
b4706,NA,B,wt,0,6.521543209537518,long
b4706,NA,B,wt,90,6.521543209537518,long
b4706,NA,B,wt,120,6.521543209537518,long
b4706,NA,B,wt,180,6.521543209537518,long
b4706,NA,B,wt,240,6.521543209537518,long
b4706,NA,B,wt,300,6.521543209537518,long
b4706,NA,C,wt,0,6.521543209537518,long
b4706,NA,C,wt,90,6.521543209537518,long
b4706,NA,C,wt,120,6.521543209537518,long
b4706,NA,C,wt,180,6.521543209537518,long
b4706,NA,C,wt,240,6.521543209537518,long
b4706,NA,C,wt,300,6.521543209537518,long
b4706,NA,D,wt,0,6.521543209537518,long
b4706,NA,D,wt,90,6.521543209537518,long
b4706,NA,D,wt,120,6.521543209537518,long
b4706,NA,D,wt,180,6.521543209537518,long
b4706,NA,D,wt,240,6.521543209537518,long
b4706,NA,D,wt,300,6.521543209537518,long
b4706,NA,E,wt,0,6.52154320953751,short
b4706,NA,E,wt,30,6.52154320953751,short
b4706,NA,E,wt,60,6.52154320953751,short
b4706,NA,E,wt,90,6.52154320953751,short
b4706,NA,E,wt,120,6.52154320953751,short
b4706,NA,E,wt,150,6.52154320953751,short
b4706,NA,F,wt,0,6.52154320953751,short
b4706,NA,F,wt,30,6.52154320953751,short
b4706,NA,F,wt,60,6.52154320953751,short
b4706,NA,F,wt,90,6.52154320953751,short
b4706,NA,F,wt,120,6.52154320953751,short
b4706,NA,F,wt,150,6.52154320953751,short
b4706,NA,G,wt,0,6.52154320953751,short
b4706,NA,G,wt,30,6.52154320953751,short
b4706,NA,G,wt,60,6.52154320953751,short
b4706,NA,G,wt,90,6.52154320953751,short
b4706,NA,G,wt,120,6.52154320953751,short
b4706,NA,G,wt,150,6.52154320953751,short
b4707,NA,A,wt,0,6.521543209537518,long
b4707,NA,A,wt,90,6.521543209537518,long
b4707,NA,A,wt,120,6.521543209537518,long
b4707,NA,A,wt,180,6.521543209537518,long
b4707,NA,A,wt,240,6.521543209537518,long
b4707,NA,A,wt,300,6.521543209537518,long
b4707,NA,B,wt,0,6.521543209537518,long
b4707,NA,B,wt,90,6.521543209537518,long
