bNum,name,entrez_GeneID,padj_sp,padj_osmo,padj_cold,sig_sp,sig_osmo,sig_cold,onset_sp,onset_osmo,onset_cold
b4131,cadA,GeneID:948643,0.3786608076760643,0.6269892136547643,1,FALSE,FALSE,FALSE,NA,NA,NA
b4132,cadB,GeneID:948654,0.05435759644229019,0.34976906748751957,1,FALSE,FALSE,FALSE,NA,NA,NA
b4133,cadC,GeneID:948653,0.9304148886199696,0.15970911282201086,1,FALSE,FALSE,FALSE,NA,NA,NA
b4134,pheU,GeneID:948651,0.00803849248674142,0.00173887233546843,1,TRUE,TRUE,FALSE,NA,NA,NA
b4135,yjdC,GeneID:948650,3.538857579709192e-23,3.6304860489889867e-10,1.2028975965369598e-16,TRUE,TRUE,TRUE,230.6578,30.49421,221.4612
b4136,dsbD,GeneID:948649,0.01160817764086459,0.6766000248607842,0.9976186003170462,FALSE,FALSE,FALSE,NA,NA,NA
b4137,cutA,GeneID:948660,0.00379981299741571,0.9241289136409424,1,TRUE,FALSE,FALSE,NA,NA,NA
b4138,dcuA,GeneID:948659,1.2907513870520908e-13,0.6427117040769144,1,TRUE,FALSE,FALSE,NA,NA,NA
b4139,aspA,GeneID:948658,2.6096594748620136e-11,1.018182998781674e-7,1,TRUE,TRUE,FALSE,269.02525,NA,NA
b4140,fxsA,GeneID:948657,0.242556527634832,8.311671618005449e-5,0.04695439674314103,FALSE,TRUE,FALSE,NA,NA,NA
b4141,yjeH,GeneID:948656,0.07017564360363199,0.12228008079711816,1,FALSE,FALSE,FALSE,NA,NA,NA
b4142,groS,GeneID:948655,0.03459416322954976,2.27391667567232e-13,0.6419406314223738,FALSE,TRUE,FALSE,NA,NA,NA
b4143,groL,GeneID:948665,0.1324090602586362,4.0331832851510844e-6,1,FALSE,TRUE,FALSE,NA,NA,NA
b4144,yjeI,GeneID:948664,6.301860765567057e-14,0.00308145387552353,1,TRUE,TRUE,FALSE,NA,NA,NA
b4145,yjeJ,GeneID:948663,0.3931333219753996,0.1545847522617865,1,FALSE,FALSE,FALSE,NA,NA,NA
b4146,epmB,GeneID:948662,0.8583634124445005,0.2116372956510511,1,FALSE,FALSE,FALSE,NA,NA,NA
b4147,efp,GeneID:948661,0.5864557772761428,0.3285091231653648,0.8741897208399579,FALSE,FALSE,FALSE,NA,NA,NA
b4148,gdx,GeneID:948671,0.05339177352712113,0.02440207032248379,2.794138924398652e-4,FALSE,FALSE,TRUE,NA,NA,NA
b4150,ampC,GeneID:948669,0.9670372333417244,0.3821098270573544,1,FALSE,FALSE,FALSE,NA,NA,NA
b4151,frdD,GeneID:948668,0.04114263064225552,0.757236103044565,1,FALSE,FALSE,FALSE,NA,NA,NA
b4152,frdC,GeneID:948680,0.04836974580027033,0.606623453311885,0.9274755238923504,FALSE,FALSE,FALSE,NA,NA,NA
b4153,frdB,GeneID:948666,0.4104383383747417,0.6582604713925546,1,FALSE,FALSE,FALSE,NA,NA,NA
b4154,frdA,GeneID:948667,0.5196400846578524,0.9132117654097665,1,FALSE,FALSE,FALSE,NA,NA,NA
b4155,epmA,GeneID:948672,0.6864300366663483,1.6812018314789305e-4,1,FALSE,TRUE,FALSE,NA,164.7792,NA
b4156,yjeM,GeneID:948679,0.10153694274587488,0.7781919444393297,1,FALSE,FALSE,FALSE,NA,NA,NA
b4157,yjeN,GeneID:948678,0.05571876066811791,NA,1,FALSE,NA,FALSE,NA,NA,NA
b4158,yjeO,GeneID:948677,0.05421408639556308,0.9015068957551512,1,FALSE,FALSE,FALSE,NA,NA,NA
b4160,psd,GeneID:948673,0.0891345161725915,0.9862390054208208,1,FALSE,FALSE,FALSE,NA,NA,NA
b4161,rsgA,GeneID:948674,6.062708006358606e-7,0.07942516988339171,1,TRUE,FALSE,FALSE,NA,NA,NA
b4162,orn,GeneID:948675,1.0745152981179793e-17,0.08512729572001071,1,TRUE,FALSE,FALSE,244.15144,NA,NA
b4163,glyV,GeneID:948682,0.6135271216357293,0.4756444045943992,0.9181307699405592,FALSE,FALSE,FALSE,NA,NA,NA
b4164,glyX,GeneID:948681,0.03183751725432996,0.6876607007988618,1,FALSE,FALSE,FALSE,NA,NA,NA
b4165,glyY,GeneID:948687,0.5269839807824203,0.01146474972332781,0.9853569087917724,FALSE,FALSE,FALSE,NA,NA,NA
b4166,queG,GeneID:948686,0.8474922332335245,6.787379405310669e-7,1,FALSE,TRUE,FALSE,NA,NA,NA
b4167,nnr,GeneID:948685,3.868288773315856e-12,3.889855328664227e-4,0.115603022774072,TRUE,TRUE,FALSE,NA,21.92785,NA
b4168,tsaE,GeneID:948684,0.00643401822109468,0.4809207880059165,0.7221459307604675,TRUE,FALSE,FALSE,NA,NA,NA
b4169,amiB,GeneID:948683,8.641867033013824e-5,0.9176106700175358,1,TRUE,FALSE,FALSE,NA,NA,NA
b4170,mutL,GeneID:948691,1.0104720577035372e-14,0.7523251577924347,1,TRUE,FALSE,FALSE,NA,NA,NA
b4171,miaA,GeneID:948690,0.9722751288105858,0.00106913429392582,1,FALSE,TRUE,FALSE,NA,NA,NA
b4172,hfq,GeneID:948689,0.00567629685804891,0.00501058448960629,1,TRUE,TRUE,FALSE,NA,155.2173,NA
b4173,hflX,GeneID:948688,0.5703236885397387,0.00213776346244941,1,FALSE,TRUE,FALSE,NA,4.98933,NA
b4174,hflK,GeneID:948698,0.5273658935986937,0.03113958380828931,0.9254841279900512,FALSE,FALSE,FALSE,NA,NA,NA
b4175,hflC,GeneID:948697,0.7762056787487108,0.16878382578139847,1,FALSE,FALSE,FALSE,NA,NA,NA
b4176,yjeT,GeneID:948696,0.08521018842373118,0.3153036633697023,1,FALSE,FALSE,FALSE,NA,NA,NA
b4177,purA,GeneID:948695,6.813145819351935e-13,0.03058407299851713,0.04701337469657389,TRUE,FALSE,FALSE,245.27225,NA,NA
b4178,nsrR,GeneID:948693,0.5432022276384707,0.7051263474260712,1,FALSE,FALSE,FALSE,NA,NA,NA
b4179,rnr,GeneID:948692,0.65546038386061,0.9340041632145436,1,FALSE,FALSE,FALSE,NA,NA,NA
b4180,rlmB,GeneID:948694,0.1373943439662571,0.7192718992632304,0.7299018133958529,FALSE,FALSE,FALSE,NA,NA,NA
b4181,yjfI,GeneID:948704,0.4509510260482064,NA,0.6999828720155925,FALSE,NA,FALSE,NA,NA,NA
b4182,yjfJ,GeneID:948703,0.6866852392615602,NA,1,FALSE,NA,FALSE,NA,NA,NA
b4183,yjfK,GeneID:948702,0.0358070982353403,NA,1,FALSE,NA,FALSE,NA,NA,NA
b4185,yjfM,GeneID:948700,0.44437295228240026,NA,1,FALSE,NA,FALSE,NA,NA,NA
b4186,yjfC,GeneID:948699,0.4082644103370836,NA,1,FALSE,NA,FALSE,NA,NA,NA
b4187,aidB,GeneID:948710,2.3278738110034156e-35,0.32869153335898105,1.5636251676499782e-10,TRUE,FALSE,TRUE,212.9851,NA,NA
b4188,yjfN,GeneID:948709,0.9070047270643924,0.17036225022127283,1,FALSE,FALSE,FALSE,NA,NA,NA
b4189,bsmA,GeneID:948708,0.8075594284007683,0.01243376231301498,1,FALSE,FALSE,FALSE,NA,NA,NA
b4190,yjfP,GeneID:948707,0.351563389986543,0.9998285358519414,0.7287946083282129,FALSE,FALSE,FALSE,NA,NA,NA
b4191,ulaR,GeneID:948706,0.02841314513891384,0.18601269072760931,1,FALSE,FALSE,FALSE,NA,NA,NA
b4192,ulaG,GeneID:948705,0.00271893626256235,0.8177503076276562,1,TRUE,FALSE,FALSE,NA,NA,NA
b4193,ulaA,GeneID:948717,0.03023718286891894,0.6876607007988618,1,FALSE,FALSE,FALSE,NA,NA,NA
b4195,ulaC,GeneID:948715,0.2007563129368992,NA,0.9037257474735017,FALSE,NA,FALSE,NA,NA,NA
b4196,ulaD,GeneID:948714,0.22945045388705193,NA,1,FALSE,NA,FALSE,NA,NA,NA
b4197,ulaE,GeneID:948712,0.16211916018240366,NA,0.8688508660982076,FALSE,NA,FALSE,NA,NA,NA
b4198,ulaF,GeneID:948711,0.07569544506901293,0.4271352903169584,0.06341276540649754,FALSE,FALSE,FALSE,NA,NA,NA
b4199,yjfY,GeneID:948713,1.4881522602854254e-4,6.504757968005844e-6,0.02002939426956143,TRUE,TRUE,FALSE,127.6334,NA,NA
b4200,rpsF,GeneID:948723,0.979450780651864,0.01152400135048114,0.9228382056473006,FALSE,FALSE,FALSE,NA,NA,NA
b4201,priB,GeneID:948722,0.8019066801834337,0.00766972419644412,0.9459670465905148,FALSE,TRUE,FALSE,NA,NA,NA
b4202,rpsR,GeneID:948721,0.7975347060931931,0.00396102255019402,0.8741897208399579,FALSE,TRUE,FALSE,NA,NA,NA
b4203,rplI,GeneID:948720,0.8079895965958378,0.00257909784163082,1,FALSE,TRUE,FALSE,NA,NA,NA
b4204,yjfZ,GeneID:948719,0.7070321375085244,0.41609551250573695,0.9394957316293886,FALSE,FALSE,FALSE,NA,NA,NA
b4206,ytfB,GeneID:948727,0.01761914790532722,0.7273931358772876,1,FALSE,FALSE,FALSE,NA,NA,NA
b4207,fklB,GeneID:948726,1.3726195912141684e-9,0.00100034203607095,1,TRUE,TRUE,FALSE,NA,NA,NA
b4208,cycA,GeneID:948725,8.392083851893669e-6,0.9766861616158892,0.7684336685431736,TRUE,FALSE,FALSE,NA,NA,NA
b4209,ytfE,GeneID:948724,0.1340484821865571,0.2762084690008028,1,FALSE,FALSE,FALSE,NA,NA,NA
b4210,ytfF,GeneID:948732,0.6048639310855762,0.7832907049913527,1,FALSE,FALSE,FALSE,NA,NA,NA
b4211,qorB,GeneID:948731,0.01225838154277652,0.3622655491335221,1,FALSE,FALSE,FALSE,NA,NA,NA
b4212,ytfH,GeneID:948730,0.8877982382394968,0.00439823682996104,0.9098748321163602,FALSE,TRUE,FALSE,NA,NA,NA
b4213,cpdB,GeneID:948729,1.4800053153004462e-13,0.04451939246057662,1,TRUE,FALSE,FALSE,NA,NA,NA
b4214,cysQ,GeneID:948728,5.550408360533877e-16,2.2024247481156993e-12,0.09443727097456966,TRUE,TRUE,FALSE,NA,32.14958,NA
b4215,ytfI,GeneID:948738,0.4813942242047125,0.03058407299851713,1,FALSE,FALSE,FALSE,NA,NA,NA
b4216,ytfJ,GeneID:948737,0.2432885955855206,0.19981954011589623,0.016444498368073,FALSE,FALSE,FALSE,NA,NA,NA
b4217,ytfK,GeneID:948736,5.43989639427914e-5,0.02696174536600501,1.1267203414007392e-23,TRUE,FALSE,TRUE,116.9662,NA,103.3964
b4218,paeA,GeneID:948735,0.9025097086564652,0.01588228249460303,1,FALSE,FALSE,FALSE,NA,NA,NA
b4219,msrA,GeneID:948734,0.284792818012685,0.2066116409306493,1,FALSE,FALSE,FALSE,NA,NA,NA
b4220,tamA,GeneID:948733,0.13876588977113388,0.21859927837106613,0.5377123540192051,FALSE,FALSE,FALSE,NA,NA,NA
b4221,tamB,GeneID:948742,3.1897008486384206e-8,0.6035495229704005,1,TRUE,FALSE,FALSE,NA,NA,NA
b4222,ytfP,GeneID:948741,0.0392760583148111,0.03132502847143836,1,FALSE,FALSE,FALSE,NA,NA,NA
b4224,chpS,GeneID:948739,0.01998840169425167,0.0388410617338966,1,FALSE,FALSE,FALSE,NA,NA,NA
b4225,chpB,GeneID:948747,0.02568413674449313,0.02533075390849952,1,FALSE,FALSE,FALSE,NA,NA,NA
b4226,ppa,GeneID:948748,0.41140620482967194,0.05490865629076423,1,FALSE,FALSE,FALSE,NA,NA,NA
b4227,ytfQ,GeneID:948746,0.03571076127062681,0.5903171077880499,0.00220968724177862,FALSE,FALSE,TRUE,NA,NA,231.5707
b4485,ytfR,GeneID:2847725,0.1610179193716077,0.670313890056835,0.5442436079999918,FALSE,FALSE,FALSE,NA,NA,NA
b4230,ytfT,GeneID:948743,0.5804282951421668,NA,0.814776878613428,FALSE,NA,FALSE,NA,NA,NA
b4231,yjfF,GeneID:948754,0.5011135832615644,0.19824871710308384,1,FALSE,FALSE,FALSE,NA,NA,NA
b4232,fbp,GeneID:948753,7.715214274301865e-11,0.00225208886564744,1,TRUE,TRUE,FALSE,NA,120.021,NA
b4233,mpl,GeneID:948752,2.748464594829516e-12,0.04862023248703207,0.7923933005595483,TRUE,FALSE,FALSE,213.38137,NA,NA
b4234,yjgA,GeneID:948751,2.053961316672341e-15,0.11282433777620014,1,TRUE,FALSE,FALSE,NA,NA,NA
b4235,tldE,GeneID:948750,0.44437295228240026,0.11668336546241365,1,FALSE,FALSE,FALSE,NA,NA,NA
b4237,nrdG,GeneID:948757,0.06882852164669828,0.11668336546241365,1,FALSE,FALSE,FALSE,NA,NA,NA
b4238,nrdD,GeneID:948755,5.476358115327602e-7,1.1032467916126452e-14,1,TRUE,TRUE,FALSE,4.336695,8.245572,NA
b4239,treC,GeneID:948762,0.6864300366663483,1.852055388784514e-23,1,FALSE,TRUE,FALSE,NA,NA,NA
b4240,treB,GeneID:948761,0.4989271875179523,1.2899944460574927e-52,1,FALSE,TRUE,FALSE,NA,NA,NA
b4241,treR,GeneID:948760,3.294941672126038e-4,0.11951114884759632,1,TRUE,FALSE,FALSE,NA,NA,NA
b4242,mgtA,GeneID:948778,0.8938923014670946,0.30125613710892496,0.5078097138824994,FALSE,FALSE,FALSE,NA,NA,NA
b4243,ridA,GeneID:948771,2.554556760179244e-19,2.365834238952335e-4,0.9776781308723018,TRUE,TRUE,FALSE,NA,NA,NA
b4244,pyrI,GeneID:948763,0.5538597669070711,NA,1,FALSE,NA,FALSE,NA,NA,NA
b4245,pyrB,GeneID:948767,0.9094660718991512,NA,1,FALSE,NA,FALSE,NA,NA,NA
b4246,pyrL,GeneID:948768,0.8792876078732347,0.1970719823512205,0.00216948034938255,FALSE,FALSE,TRUE,NA,NA,NA
b4248,yjgH,GeneID:948769,2.9704851359197765e-4,0.16503452443840594,3.3448035972348533e-10,TRUE,FALSE,TRUE,130.007,NA,118.3931
b4249,bdcA,GeneID:948765,0.861804162470831,NA,0.09211005999599368,FALSE,NA,FALSE,NA,NA,NA
b4251,bdcR,GeneID:948775,0.34197142104786976,0.8597048916254432,1,FALSE,FALSE,FALSE,NA,NA,NA
b4252,tabA,GeneID:948777,0.01852102585341165,0.14526925970873922,1,FALSE,FALSE,FALSE,NA,NA,NA
b4253,yjgL,GeneID:948776,0.95853883679518,0.00712743987703357,1,FALSE,TRUE,FALSE,NA,120.21345,NA
b4254,argI,GeneID:948774,0.9991257939572332,0.8004331622235571,0.7859282984539792,FALSE,FALSE,FALSE,NA,NA,NA
b4255,rraB,GeneID:948773,0.04727729513959758,0.7523251577924347,0.9308195413979868,FALSE,FALSE,FALSE,NA,NA,NA
b4256,yjgM,GeneID:948772,1.0104969844473289e-6,0.036266679908952,1,TRUE,FALSE,FALSE,NA,NA,NA
b4257,yjgN,GeneID:948784,0.9446955894867008,0.21207402997876465,1,FALSE,FALSE,FALSE,NA,NA,NA
b4258,valS,GeneID:948785,0.6864300366663483,0.5389994113368406,1,FALSE,FALSE,FALSE,NA,NA,NA
b4259,holC,GeneID:948787,0.5864557772761428,0.8004331622235571,1,FALSE,FALSE,FALSE,NA,NA,NA
b4260,pepA,GeneID:948791,0.5306922649533805,0.4737392255865499,1,FALSE,FALSE,FALSE,NA,NA,NA
b4261,lptF,GeneID:948795,0.11257375272480316,0.0476583463466912,1,FALSE,FALSE,FALSE,NA,NA,NA
b4262,lptG,GeneID:945324,0.12015208596595542,0.09287036715970166,1,FALSE,FALSE,FALSE,NA,NA,NA
b4263,yjgR,GeneID:948978,2.0767397813220925e-6,0.03667300239545597,5.3298209807182624e-8,TRUE,FALSE,TRUE,NA,NA,129.2252
b4264,idnR,GeneID:949058,0.15143223284562535,0.02400509424198984,1,FALSE,FALSE,FALSE,NA,NA,NA
b4265,idnT,GeneID:948798,0.03643408750402553,0.6279152279702465,1,FALSE,FALSE,FALSE,NA,NA,NA
b4266,idnO,GeneID:947109,0.405778667686141,NA,0.8783817200846401,FALSE,NA,FALSE,NA,NA,NA
b4267,idnD,GeneID:944769,0.03771473294255153,NA,1,FALSE,NA,FALSE,NA,NA,NA
b4268,idnK,GeneID:946066,0.4492216693904247,0.24676343882898935,0.9749262425177816,FALSE,FALSE,FALSE,NA,NA,NA
b4269,ahr,GeneID:948802,5.2079309102992685e-14,2.7596928089466136e-10,5.922343460312048e-17,TRUE,TRUE,TRUE,77.86697,31.00589,132.9655
b4270,leuX,GeneID:948803,0.283139000406785,0.8123796534464983,1,FALSE,FALSE,FALSE,NA,NA,NA
b4272,insC6,GeneID:948781,0.6185917436594793,NA,1,FALSE,NA,FALSE,NA,NA,NA
b4273,insD6,GeneID:948779,0.718452624520141,NA,0.116655111403173,FALSE,NA,FALSE,NA,NA,NA
b4278,insG,GeneID:948805,2.810306750769992e-7,0.03888872722149163,1,TRUE,FALSE,FALSE,NA,NA,NA
b4279,nanX,GeneID:948807,0.9276872765927512,0.21300367834270115,0.9228382056473006,FALSE,FALSE,FALSE,NA,NA,NA
b4280,nanY,GeneID:948808,0.00390739698197407,0.532282731169693,0.07819124779793708,TRUE,FALSE,FALSE,NA,NA,NA
b4284,insI3,GeneID:948815,0.01536419151849686,0.5306751320830697,1,FALSE,FALSE,FALSE,NA,NA,NA
b4287,fecE,GeneID:948819,0.8736902808832104,0.16606380955187167,1,FALSE,FALSE,FALSE,NA,NA,NA
b4288,fecD,GeneID:946816,0.05102291880091178,0.1982337184500642,1,FALSE,FALSE,FALSE,NA,NA,NA
b4289,fecC,GeneID:948826,0.37176749553213984,0.761405789976069,1,FALSE,FALSE,FALSE,NA,NA,NA
b4290,fecB,GeneID:946838,0.1974971836400285,0.5082555238650662,0.8848092409468518,FALSE,FALSE,FALSE,NA,NA,NA
b4291,fecA,GeneID:946427,0.02120653278469709,0.08742687343864392,1,FALSE,FALSE,FALSE,NA,NA,NA
b4292,fecR,GeneID:949104,0.168493001380095,0.4005418515990404,0.9998066187645438,FALSE,FALSE,FALSE,NA,NA,NA
b4293,fecI,GeneID:946839,0.0273441092001858,0.4988665905358491,1,FALSE,FALSE,FALSE,NA,NA,NA
b4294,insA7,GeneID:948830,0.16523285705224422,0.34809759537416357,1,FALSE,FALSE,FALSE,NA,NA,NA
b4295,yjhU,GeneID:948827,0.01238323885573117,0.5627856428356259,1,FALSE,FALSE,FALSE,NA,NA,NA
b4296,yjhF,GeneID:949102,0.00543931731881881,0.08478995049006806,1,TRUE,FALSE,FALSE,NA,NA,NA
b4297,yjhG,GeneID:946829,0.00237205621621269,0.03908794262357459,0.9098748321163602,TRUE,FALSE,FALSE,NA,NA,NA
b4298,yjhH,GeneID:948825,0.02044238496055194,0.5554729698525147,0.45854298624694745,FALSE,FALSE,FALSE,NA,NA,NA
b4299,yjhI,GeneID:949100,0.349665610375062,NA,0.46074108031064104,FALSE,NA,FALSE,NA,NA,NA
b4300,sgcR,GeneID:946830,0.5644065761955991,NA,1,FALSE,NA,FALSE,NA,NA,NA
b4301,sgcE,GeneID:948829,0.08032557783016477,NA,0.7744315925977747,FALSE,NA,FALSE,NA,NA,NA
b4302,sgcA,GeneID:948831,0.8975534922324464,NA,0.3693690700833623,FALSE,NA,FALSE,NA,NA,NA
b4303,sgcQ,GeneID:948834,0.5644065761955991,0.7360026480227365,1,FALSE,FALSE,FALSE,NA,NA,NA
b4304,sgcC,GeneID:946849,0.4899470737694552,NA,1,FALSE,NA,FALSE,NA,NA,NA
b4305,sgcX,GeneID:948840,0.8163248235006355,NA,1,FALSE,NA,FALSE,NA,NA,NA
b4306,yjhP,GeneID:946851,0.2635048358886448,0.8597260643531887,1,FALSE,FALSE,FALSE,NA,NA,NA
b4307,yjhQ,GeneID:949059,0.22363462388468025,0.17501904304151758,1,FALSE,FALSE,FALSE,NA,NA,NA
b4309,nanS,GeneID:948835,0.14706687038520724,0.3895457695044895,1,FALSE,FALSE,FALSE,NA,NA,NA
b4310,nanM,GeneID:949106,0.0204914280514453,1.0423196825360238e-5,0.04337229210723436,FALSE,TRUE,FALSE,NA,NA,NA
b4311,nanC,GeneID:946843,0.0401009557336759,NA,0.5869936881828444,FALSE,NA,FALSE,NA,NA,NA
b4312,fimB,GeneID:948832,0.06710350612878947,0.00605484503353061,1,FALSE,TRUE,FALSE,NA,129.14064,NA
b4313,fimE,GeneID:948836,0.00626880125238486,0.4099084594879389,1,TRUE,FALSE,FALSE,NA,NA,NA
b4314,fimA,GeneID:948838,6.376084744347335e-5,0.08765238563632288,0.7090181394031765,TRUE,FALSE,FALSE,NA,NA,NA
b4315,fimI,GeneID:948841,2.8550145703917603e-5,0.7624746133100828,0.16538784627763617,TRUE,FALSE,FALSE,NA,NA,NA
b4316,fimC,GeneID:948843,0.0106521960996789,0.7776874411975461,0.5869936881828444,FALSE,FALSE,FALSE,NA,NA,NA
b4318,fimF,GeneID:948845,0.22300985811317645,NA,1,FALSE,NA,FALSE,NA,NA,NA
b4319,fimG,GeneID:948846,0.01659750944988761,NA,1,FALSE,NA,FALSE,NA,NA,NA
b4320,fimH,GeneID:948847,0.435771438741203,0.1952541612164419,0.926435883950006,FALSE,FALSE,FALSE,NA,NA,NA
b4321,gntP,GeneID:948848,5.624535895960925e-4,0.17638810366884863,1,TRUE,FALSE,FALSE,NA,NA,NA
b4322,uxuA,GeneID:947082,8.9582932338052e-8,0.03058407299851713,1,TRUE,FALSE,FALSE,NA,NA,NA
b4323,uxuB,GeneID:946795,5.774797380553137e-5,0.05928442198122335,1,TRUE,FALSE,FALSE,NA,NA,NA
b4324,uxuR,GeneID:948849,0.7110929911134339,0.05840895797459773,0.9084613325036384,FALSE,FALSE,FALSE,NA,NA,NA
b4325,yjiC,GeneID:948850,0.4440987683568094,0.592925433054589,1,FALSE,FALSE,FALSE,NA,NA,NA
b4326,iraD,GeneID:948851,0.8219367827457368,1.782709898879778e-4,1,FALSE,TRUE,FALSE,NA,11.98332,NA
b4327,hypT,GeneID:948852,5.835611863000089e-11,0.41777752580222055,1,TRUE,FALSE,FALSE,NA,NA,NA
b4328,iadA,GeneID:948853,5.622662386430087e-9,0.01500749626206198,0.747872653874109,TRUE,FALSE,FALSE,224.9927,NA,NA
b4329,yjiG,GeneID:948854,1.5006212574053787e-4,NA,1,TRUE,NA,FALSE,NA,NA,NA
b4330,yjiH,GeneID:948856,2.6564952493049e-6,NA,1,TRUE,NA,FALSE,NA,NA,NA
b4331,kptA,GeneID:948858,0.01773746691835547,0.23272247331610335,0.9749262425177816,FALSE,FALSE,FALSE,NA,NA,NA
b4332,yjiJ,GeneID:948859,0.01052079884261501,0.776986982637779,0.10070046939997328,FALSE,FALSE,FALSE,NA,NA,NA
b4333,yjiK,GeneID:948957,0.00246956992968585,0.8880738144303105,1,TRUE,FALSE,FALSE,265.80037,NA,NA
b4334,yjiL,GeneID:948837,0.07703287972398265,NA,1,FALSE,NA,FALSE,NA,NA,NA
b4335,yjiM,GeneID:945789,8.992266893523304e-5,0.02656515441378531,0.7570965302566043,TRUE,FALSE,FALSE,NA,NA,NA
b4336,yjiN,GeneID:948860,2.427648783746137e-15,4.853132313186369e-7,4.823193219696236e-13,TRUE,TRUE,TRUE,NA,NA,163.7151
b4337,mdtM,GeneID:948861,0.05701397111066206,0.7362068168857191,1,FALSE,FALSE,FALSE,NA,NA,NA
b4340,yjiR,GeneID:949089,0.02138250042986192,0.10876813502516389,0.870812516750747,FALSE,FALSE,FALSE,NA,NA,NA
b4342,yjiT,GeneID:945056,4.6006570434692633e-4,0.2572455929128872,1,TRUE,FALSE,FALSE,NA,NA,NA
b4345,mcrC,GeneID:948880,0.06868768298320632,0.8670649136270087,1,FALSE,FALSE,FALSE,NA,NA,NA
b4346,mcrB,GeneID:949122,1.4121077794643866e-7,0.9926697147453908,1,TRUE,FALSE,FALSE,211.98817,NA,NA
b4347,symE,GeneID:949088,0.0087263169494433,0.16954371848178718,1,TRUE,FALSE,FALSE,NA,NA,NA
b4348,hsdS,GeneID:948867,0.5595630130267553,0.06062037091570702,1,FALSE,FALSE,FALSE,NA,NA,NA
b4349,hsdM,GeneID:948872,0.14008583716959178,0.534180943260643,1,FALSE,FALSE,FALSE,NA,NA,NA
b4350,hsdR,GeneID:948878,1.3617680861440487e-17,0.18662620583500752,1,TRUE,FALSE,FALSE,NA,NA,NA
b4351,mrr,GeneID:948898,1.5963375484671007e-9,0.01931717260254582,1,TRUE,FALSE,FALSE,241.83828,NA,NA
b4352,yjiA,GeneID:948882,0.8680159216820674,0.18931911306495883,0.7090181394031765,FALSE,FALSE,FALSE,NA,NA,NA
b4353,yjiX,GeneID:949090,0.2382928603863689,NA,1,FALSE,NA,FALSE,NA,NA,NA
b4354,btsT,GeneID:948914,0.9375401111578454,4.541409374631402e-4,0.3702878941573872,FALSE,TRUE,FALSE,NA,46.01601,NA
b4355,tsr,GeneID:948884,0.00558687789747648,0.7371929310099927,1,TRUE,FALSE,FALSE,253.92543,NA,NA
b4356,lgoT,GeneID:948879,0.18678968530643453,0.9592704561630416,1,FALSE,FALSE,FALSE,NA,NA,NA
b4357,lgoR,GeneID:948881,0.00464019487127614,0.00456747357679429,1,TRUE,TRUE,FALSE,NA,10.43067,NA
b4358,lgoD,GeneID:948883,0.8004405972210805,0.5694938196132152,0.950981689952955,FALSE,FALSE,FALSE,NA,NA,NA
b4359,opgB,GeneID:948888,2.632573079219277e-13,0.08987661239949318,1,TRUE,FALSE,FALSE,217.21131,NA,NA
b4360,yjjA,GeneID:948887,0.9355421255610036,0.25259978398796873,1,FALSE,FALSE,FALSE,NA,NA,NA
b4361,dnaC,GeneID:948864,0.3669018261107322,0.7057626680783232,0.4238521890900618,FALSE,FALSE,FALSE,NA,NA,NA
b4362,dnaT,GeneID:948813,0.618736602944576,0.901072084840474,1,FALSE,FALSE,FALSE,NA,NA,NA
b4363,yjjB,GeneID:948811,0.11477051854309044,0.9605992536574596,1,FALSE,FALSE,FALSE,NA,NA,NA
b4364,yjjP,GeneID:948812,0.01369262095231662,0.33543351249405445,1,FALSE,FALSE,FALSE,NA,NA,NA
b4366,bglJ,GeneID:948889,0.21014624903042364,NA,1,FALSE,NA,FALSE,NA,NA,NA
b4367,fhuF,GeneID:948891,6.915132269469848e-7,0.5596563927620423,1,TRUE,FALSE,FALSE,NA,NA,NA
b4368,leuV,GeneID:948873,0.9593130361949086,0.3961809493865221,1,FALSE,FALSE,FALSE,NA,NA,NA
b4369,leuP,GeneID:948875,0.8086466633342414,0.8578276281658302,1,FALSE,FALSE,FALSE,NA,NA,NA
b4370,leuQ,GeneID:948893,0.8770637011849156,0.2399476692363179,1,FALSE,FALSE,FALSE,NA,NA,NA
b4371,rsmC,GeneID:948892,0.13501429722464123,0.3849054203447475,1,FALSE,FALSE,FALSE,NA,NA,NA
b4372,holD,GeneID:948890,0.01913279711621014,0.04601378279442306,1,FALSE,FALSE,FALSE,NA,NA,NA
b4373,rimI,GeneID:948894,2.1474558019398752e-4,0.03914330395548223,0.7769736756916237,TRUE,FALSE,FALSE,NA,NA,NA
b4374,yjjG,GeneID:948899,3.5982938010489085e-4,0.0244100211331996,1,TRUE,FALSE,FALSE,NA,NA,NA
b4375,prfC,GeneID:948897,0.9047273574521868,0.07276883254315693,1,FALSE,FALSE,FALSE,NA,NA,NA
b4376,osmY,GeneID:948895,1.0197863227079867e-24,2.915079740907535e-28,3.16403766614617e-51,TRUE,TRUE,TRUE,173.1752,NA,125.0118
b4377,yjjU,GeneID:948906,1.096261026249144e-5,7.099962418206776e-7,1,TRUE,TRUE,FALSE,211.3943,18.537960000000002,NA
b4378,yjjV,GeneID:2847741,0.00488686844674325,0.02895252996353015,1,TRUE,FALSE,FALSE,147.1473,NA,NA
b4379,yjjW,GeneID:948905,0.5022316258654649,NA,0.4628411310574276,FALSE,NA,FALSE,NA,NA,NA
